Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Administrative_Duration_Bin
0.7123081987792039,-0.08954191293038477,0.785139734536389,-0.15771795919664103,0.6715949919385291,1.8310395817301701,-0.3610681388903685,-0.42515608200083416,1.1932945600474267,-0.2538742868686581,-0.05594802068812212,-0.11226937289129577,-0.11738292842540624,-0.04958850261899592,1.264981010012326,0.4264995501947775,-0.5447321262159105,2.4427904238032596,1
0.7123081987792039,0.4600845337722685,-0.41464408344685333,-0.2927536401908987,-0.5475662415435766,-0.1730466264033035,0.05262235405703046,-0.16441527953649285,-0.3762206093394871,-0.2538742868686581,-1.7284441641336754,-0.11226937289129577,-0.11738292842540624,-0.8921526519144046,-0.5162085795727647,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.8702853915829577,-0.8665575503403172,-0.5399613314360944,-0.024826793829226076,-0.3762206093394871,-0.2538742868686581,-0.05594802068812212,-1.428407634016462,-1.050786996020948,-0.8921526519144046,-0.21934364797524952,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.5475662415435766,-0.5625286878984967,0.25015026502363663,0.4404682366978949,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,2.5200071493590372,-1.050786996020948,0.3716935720287084,-0.5162085795727647,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.7627123415698307,-0.7775163421014825,1.0402618140766728,0.3474092238922222,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,1.2038688882338704,-0.11738292842540624,-0.8921526519144046,-0.21934364797524952,0.4264995501947775,1.8357646848308689,-0.4093679057588033,0
2.5484548518435703,1.0458484988057528,0.785139734536389,-0.2927536401908987,1.7473254920697991,2.264529674321563,-0.31149533735031437,-0.4540194119979957,0.7544198344006242,-0.2538742868686581,0.7803000510346546,2.5200071493590372,-1.050786996020948,-0.8921526519144046,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,2
-0.389379793059416,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,0.99431414197791,1.5618154549056387,0.37225839110321396,0.375157733061681,0.4700445558408899,-0.2538742868686581,-1.7284441641336754,-0.11226937289129577,-0.11738292842540624,2.056821870619526,-0.21934364797524952,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.389379793059416,-0.14601729094019864,-0.41464408344685333,-0.2927536401908987,-0.5117085582058677,-0.7775749217851844,-0.5399613314360944,-0.6629456861376007,-0.3762206093394871,-0.2538742868686581,-0.8921960924108988,-1.428407634016462,-0.11738292842540624,-0.8921526519144046,0.07752128362226567,0.4264995501947775,1.8357646848308689,-0.4093679057588033,1
0.3450788681663306,0.1991380327001373,0.785139734536389,0.748950184621946,-0.5834239248812856,-0.6053651244419613,1.2298885934344728,0.2942326690755822,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,1.2038688882338704,-0.11738292842540624,-0.47087057726670023,2.749305667999902,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,0.7791680419516561,1.1035210252231566,-0.15296791868753187,0.020753153372347843,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,-0.11226937289129577,-0.11738292842540624,2.056821870619526,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.022150462446542712,-0.543361914794961,-0.41464408344685333,-0.2927536401908987,-0.009700991477941762,-0.38995276713672367,0.1623600823718118,-0.12133241440465116,-0.3762206093394871,-0.2538742868686581,-0.05594802068812212,-0.11226937289129577,1.7494252067656768,0.3716935720287084,-0.21934364797524952,0.4264995501947775,1.8357646848308689,-0.4093679057588033,1
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.5475662415435766,-0.3680439435526723,-0.5399613314360944,-0.3684292665719104,0.7894384805515275,-0.2538742868686581,0.7803000510346546,-0.11226937289129577,-0.11738292842540624,-0.04958850261899592,1.264981010012326,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.6192816082189947,-0.45043635101324864,0.4081725653529051,0.031008620554426037,-0.3762206093394871,-0.2538742868686581,-0.47407205654951046,1.2038688882338704,-0.11738292842540624,-0.47087057726670023,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.022150462446542712,0.7374189793561761,-0.41464408344685333,-0.2927536401908987,-0.4399931915304497,-0.6318578128888426,-0.5399613314360944,-0.7474025850529219,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,-0.11226937289129577,1.7494252067656768,2.056821870619526,-0.5162085795727647,-2.353667194039118,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.8702853915829577,-0.8353638375753327,-0.5399613314360944,1.6502353026679126,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,-1.428407634016462,-1.050786996020948,2.4781039452672307,-0.5162085795727647,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
0.7123081987792039,0.14997419916480814,-0.41464408344685333,-0.2927536401908987,1.568037075381254,2.2240791420600443,-0.11784690584919937,-0.3431297651900142,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,-0.11226937289129577,-0.11738292842540624,-0.8921526519144046,-0.5162085795727647,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.7268546582321217,-0.13021018985983876,-0.5399613314360944,-0.1843564917803882,-0.3762206093394871,-0.2538742868686581,0.3621760151732662,-0.11226937289129577,-0.11738292842540624,-0.8921526519144046,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
1.0795375293920773,0.941133735748719,-0.41464408344685333,-0.2927536401908987,-0.5475662415435766,-0.6446553944311797,-0.3292649309970699,-0.9368050389218366,-0.3762206093394871,-0.2538742868686581,-2.146568199995064,1.2038688882338704,-0.11738292842540624,-0.8921526519144046,0.07752128362226567,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.8702853915829577,-0.8665575503403172,-0.5399613314360944,1.091881292836361,-0.3762206093394871,-0.2538742868686581,0.3621760151732662,-0.11226937289129577,-0.11738292842540624,2.4781039452672307,-0.21934364797524952,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.9061430749206668,-0.8753445116825664,-0.5399613314360944,2.208589346000706,-0.3762206093394871,-0.2538742868686581,-2.146568199995064,-0.11226937289129577,-0.11738292842540624,1.2142577213241168,2.749305667999902,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
1.0795375293920773,0.03735960607590819,-0.41464408344685333,-0.2927536401908987,0.31301815856143905,0.2907584828188485,-0.5399613314360944,-0.9604470663592487,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,-0.11226937289129577,-0.11738292842540624,-0.04958850261899592,-0.5162085795727647,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,1
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.7268546582321217,0.6313264600946522,1.2660079912661235,0.15065592751903947,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,-1.428407634016462,-1.050786996020948,-0.04958850261899592,-0.21934364797524952,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.8702853915829577,-0.8744658155483416,-0.5399613314360944,2.208589346000706,-0.3762206093394871,-0.2538742868686581,0.3621760151732662,-0.11226937289129577,-0.11738292842540624,-0.8921526519144046,-0.21934364797524952,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.6551392915567037,0.19534672787049184,0.513520765572417,0.3474092238922222,-0.3762206093394871,-0.2538742868686581,-0.05594802068812212,-1.428407634016462,-0.11738292842540624,2.4781039452672307,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.5834239248812856,-0.6389752515760645,-0.5399613314360944,-0.7692988292721228,-0.3762206093394871,-0.2538742868686581,0.3621760151732662,-0.11226937289129577,-0.11738292842540624,-0.8921526519144046,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.022150462446542712,0.523619334033309,-0.41464408344685333,-0.2927536401908987,-0.5834239248812856,-0.551281377380418,-0.5399613314360944,-0.6261311378795447,-0.3762206093394871,-0.2538742868686581,1.6165481227574312,-0.11226937289129577,-0.11738292842540624,2.4781039452672307,0.37438621521978077,-2.353667194039118,1.8357646848308689,-0.4093679057588033,2
-0.022150462446542712,0.3400743555014139,0.785139734536389,1.8060866586912774,0.528164258587693,0.13584435435499623,-0.5399613314360944,-0.0620503922512465,-0.3762206093394871,-0.2538742868686581,1.198424086896043,-0.11226937289129577,1.7494252067656768,-0.8921526519144046,-0.8130735111702799,0.4264995501947775,1.8357646848308689,-0.4093679057588033,2
1.4467668600049506,0.8272865450454528,-0.41464408344685333,-0.2927536401908987,-0.5117085582058677,-0.6492211274871494,-0.5399613314360944,0.014586445765335635,-0.3762206093394871,-0.2538742868686581,1.6165481227574312,-1.428407634016462,-1.050786996020948,-0.04958850261899592,0.37438621521978077,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.9061430749206668,-0.8410753624477948,-0.5399613314360944,2.208589346000706,-0.3762206093394871,-0.2538742868686581,0.3621760151732662,-0.11226937289129577,1.7494252067656768,-0.04958850261899592,0.07752128362226567,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.022150462446542712,0.15854635475558357,-0.41464408344685333,-0.2927536401908987,0.38473352523685717,2.521445779619155,-0.5399613314360944,-1.050990939925789,-0.3762206093394871,-0.2538742868686581,-2.146568199995064,-0.11226937289129577,-0.11738292842540624,-0.04958850261899592,-0.5162085795727647,-2.353667194039118,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.5117085582058677,-0.48643360267461916,-0.5399613314360944,-0.6261311378795447,-0.3762206093394871,-0.2538742868686581,-0.05594802068812212,1.2038688882338704,-0.11738292842540624,-0.8921526519144046,1.8587108732073567,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.8344277082452488,-0.41007490861047413,-0.5399613314360944,0.5335272495035674,-0.3762206093394871,-0.2538742868686581,0.3621760151732662,-0.11226937289129577,-0.11738292842540624,2.4781039452672307,-0.5162085795727647,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
1.0795375293920773,0.989541202614274,-0.41464408344685333,-0.2927536401908987,-0.3682778248550316,-0.4962457095360874,-0.39630468184402434,-0.2278646216772887,-0.3762206093394871,-0.2538742868686581,-0.05594802068812212,-1.428407634016462,-1.050786996020948,-0.04958850261899592,-0.21934364797524952,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,0.09787205853518524,-0.04600181035924102,-0.22391668337086287,-0.4715100083947157,-0.3762206093394871,-0.2538742868686581,0.3621760151732662,-0.11226937289129577,2.682829274361218,2.056821870619526,0.07752128362226567,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,1.317033292017291,1.1079532107016017,-0.2436694886895319,-0.8449092562384557,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,-1.428407634016462,-1.050786996020948,-0.04958850261899592,1.8587108732073567,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.11727404149106874,-0.17315646342008162,-0.5399613314360944,-0.5831808036607776,-0.3762206093394871,-0.2538742868686581,0.7803000510346546,-1.428407634016462,-1.050786996020948,1.2142577213241168,-0.21934364797524952,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.022150462446542712,0.49336466724233724,-0.41464408344685333,-0.2927536401908987,0.99431414197791,0.8661709732785942,-0.1951853818964659,-0.9629684033281383,0.1601102689694996,-0.2538742868686581,-0.8921960924108988,-1.428407634016462,-1.050786996020948,-0.8921526519144046,-0.5162085795727647,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.6551392915567037,0.9470712706999064,1.5670028625809285,2.208589346000706,-0.3762206093394871,-0.2538742868686581,0.3621760151732662,-0.11226937289129577,2.682829274361218,-0.47087057726670023,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.9061430749206668,-0.8221833955619592,-0.5399613314360944,2.208589346000706,-0.3762206093394871,-0.2538742868686581,-1.7284441641336754,-0.11226937289129577,-0.11738292842540624,1.635539795971821,2.749305667999902,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
0.3450788681663306,2.219897652113792,-0.41464408344685333,-0.2927536401908987,-0.4041355081927407,-0.48278701371758576,-0.5399613314360944,-0.9652125175200573,-0.3762206093394871,-0.2538742868686581,-0.05594802068812212,-0.11226937289129577,-0.11738292842540624,0.7929756466764126,-0.5162085795727647,-2.353667194039118,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.2248470915041957,-0.5905737395451318,-0.08846897705719223,0.2942326690755822,-0.3762206093394871,-0.2538742868686581,-1.7284441641336754,-0.11226937289129577,-0.11738292842540624,-0.8921526519144046,-0.5162085795727647,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.6551392915567037,-0.64446710241497,0.513520765572417,0.471487907633119,-0.3762206093394871,-0.2538742868686581,-1.7284441641336754,1.2038688882338704,-0.11738292842540624,0.7929756466764126,0.6712511468172958,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
0.3450788681663306,0.46916093380956014,-0.41464408344685333,-0.2927536401908987,-0.47585087486815864,-0.5458041715063725,-0.5399613314360944,-0.4236511057096154,-0.3762206093394871,-0.2538742868686581,-1.7284441641336754,-0.11226937289129577,-0.11738292842540624,-0.8921526519144046,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.15313172482877765,-0.22004640888259755,0.078386849754985,-0.6317333495600373,-0.3762206093394871,-0.2538742868686581,-1.7284441641336754,-1.428407634016462,-1.050786996020948,1.2142577213241168,-0.21934364797524952,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.6192816082189947,-0.7110283345825074,0.4081725653529051,0.19851483020413982,-0.3762206093394871,-0.2538742868686581,-0.05594802068812212,-0.11226937289129577,2.682829274361218,1.635539795971821,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.26070477484190463,-0.48827886455649155,0.4081725653529051,0.19851483020413982,-0.3762206093394871,-0.2538742868686581,-0.05594802068812212,-0.11226937289129577,-0.11738292842540624,-0.8921526519144046,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.389379793059416,-0.46066582556630475,-0.41464408344685333,-0.2927536401908987,0.09787205853518524,-0.42849823758734645,-0.5399613314360944,-0.5831808036607776,-0.3762206093394871,-0.2538742868686581,1.6165481227574312,-0.11226937289129577,-0.11738292842540624,-0.8921526519144046,-0.5162085795727647,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,1
2.9156841824564435,1.0221069901212747,-0.41464408344685333,-0.2927536401908987,2.6437675755125243,1.4751659822399055,-0.057115374257751136,-0.4254725682333464,0.012335512586104453,-0.2538742868686581,0.7803000510346546,1.2038688882338704,-0.11738292842540624,-0.04958850261899592,-0.5162085795727647,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,2
-0.7566091236722894,-0.6139561373072283,-0.41464408344685333,-0.2927536401908987,-0.0455586748156508,0.046993530835084195,0.24563534622051722,-0.10522977446108858,-0.3762206093394871,-0.2538742868686581,0.3621760151732662,-1.428407634016462,-1.050786996020948,-0.8921526519144046,-0.8130735111702799,0.4264995501947775,-0.5447321262159105,-0.4093679057588033,0
-0.389379793059416,-0.5373109814367665,0.785139734536389,-0.2927536401908987,-0.8702853915829577,-0.8686664210624571,-0.5399613314360944,1.5385645074018508,-0.3762206093394871,-0.2538742868686581,1.6165481227574312,-0.11226937289129577,-0.11738292842540624,-0.8921526519144046,-0.5162085795727647,0.4264995501947775,1.8357646848308689,-0.4093679057588033,1
0.3450788681663306,1.6753136498763002,-0.41464408344685333,-0.2927536401908987,-0.9061430749206668,-0.8270162243001962,-0.5399613314360944,-0.3040037987450018,-0.3762206093394871,-0.2538742868686581,-0.05594802068812212,1.2038688882338704,-0.11738292842540624,-0.8921526519144046,1.8587108732073567,0.4264995501947775,1.8357646848308689,-0.4093679057588033,2
